HOLE_ID,X_MGA,Y_MGA,Z_MGA,DEPTH,DATASET,PRE_COLLAR,RC_DEPTH,GRID_NAME,START_DATE,FINISH_DAT,PROSPECT,LOCATION,COLLAR_COM,HOLE_TYPE,HOLE_SIZE,HOLE_PURPO,TENMENT_ID,NATIVE_TIT,LOCATION_S,CONTRACTOR,COMPANY,PROGRAM_NA,GEOLOGIST,LOGGED_BY,DRILLING_S,EQUIPMENT_,GROUTED,MINING_LEV,PLANNED_DE,PLANNED_AZ,PLANNED_DI,TENEMENT_I
PDH295,372272.0,7750300.0,321.44,75.0,THALANGA,,,MGA_94_55,,,RGTH,,,PC,,,ML1392,N,,,,,,,,,,,,,,UNK
PDH296,371421.0,7750453.0,320.39,112.0,THALANGA,,,MGA_94_55,,,RGTH,,,PC,,,ML1392,N,,,,,,,,,,,,,,UNK
PDH297,371399.0,7750583.0,329.77,112.0,THALANGA,,,MGA_94_55,,,RGTH,,,PC,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0365-1,371470.0,7750429.0,212.0,10.800000190734863,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0365-2,371473.0,7750434.0,212.0,12.600000381469728,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0365-3,371474.0,7750435.0,209.6,9.0,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0375-1,371478.0,7750420.0,212.0,16.200001,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0375-2,371478.0,7750422.0,212.0,16.200001,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0375-3,371480.0,7750426.0,212.0,12.600000381469728,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0375-4,371481.0,7750427.0,209.8,10.800000190734863,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0380-1,371482.0,7750418.0,210.4,18.0,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0380-2,371482.0,7750419.0,212.0,14.4,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0380-3,371484.0,7750423.0,212.0,14.4,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0380-4,371485.0,7750423.0,209.6,9.0,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0385-1,371487.0,7750417.0,212.0,14.4,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0385-2,371489.0,7750421.0,212.0,10.800000190734863,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0390-1,371490.0,7750411.0,209.8,16.200001,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0390-2,371490.0,7750411.0,211.8,16.200001,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860F0390-3,371494.0,7750420.0,212.0,10.800000190734863,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0500-1,371593.0,7750373.0,223.1,14.4,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0500-2,371593.0,7750373.0,223.1,14.6,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0510-1,371603.0,7750369.0,224.3,12.6,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0510-2,371603.0,7750370.0,224.3,12.600000381469728,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0520-1,371613.0,7750367.0,225.3,9.0,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0520-2,371614.0,7750369.0,222.1,5.400000095367432,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0530-7,371622.0,7750363.0,224.3,14.4,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0530-8,371622.0,7750363.0,224.3,9.0,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0530-9,371623.0,7750365.0,222.7,5.400000095367432,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0540-4,371631.0,7750358.0,224.9,12.600000381469728,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0540-5,371631.0,7750359.0,224.9,14.4,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0540-6,371632.0,7750360.0,223.0,12.600000381469728,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0540-7,371632.0,7750361.0,221.5,9.0,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0550-1,371640.0,7750355.0,224.5,10.800000190734863,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0550-2,371640.0,7750355.0,223.1,14.4,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC860H0550-3,371641.0,7750356.0,221.8,14.4,THALANGA,,,MGA_94_55,,,WEST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1170-1,371798.0,7750293.0,217.99,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1170-2,371799.0,7750292.0,218.56,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1170-3,371800.0,7750289.0,218.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1170-4,371800.0,7750288.0,218.84,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1170-5,371800.0,7750287.0,218.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1180-1,371808.0,7750296.0,217.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1180-2,371808.0,7750295.0,218.37,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1180-3,371809.0,7750293.0,218.72,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1180-4,371809.0,7750292.0,218.49,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1180-5,371810.0,7750292.0,217.54,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1190-1,371819.0,7750296.0,217.6,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1190-2,371819.0,7750295.0,218.32,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1190-3,371819.0,7750294.0,218.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1190-4,371820.0,7750292.0,218.69,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1190-5,371820.0,7750291.0,218.14,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1200-1,371828.0,7750298.0,217.73,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1200-2,371829.0,7750297.0,219.06,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1200-3,371829.0,7750296.0,218.98,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1200-4,371830.0,7750295.0,218.63,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1200-5,371830.0,7750294.0,218.61,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1210-1,371838.0,7750301.0,218.27,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1210-2,371838.0,7750301.0,219.23,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1210-3,371839.0,7750299.0,219.62,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1210-4,371839.0,7750298.0,219.04,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SC889H1210-5,371839.0,7750296.0,218.44,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SE585H2010-1,372690.0,7750285.0,-76.95,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2010-2,372690.0,7750285.0,-75.52,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2010-3,372691.0,7750282.0,-74.31,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2010-4,372692.0,7750278.0,-77.32,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2015-1,372695.0,7750284.0,-78.35,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2015-2,372697.0,7750278.0,-78.79,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2020-1,372701.0,7750285.0,-78.81,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2020-2,372701.0,7750284.0,-76.99,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2020-3,372702.0,7750282.0,-76.71,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2020-4,372702.0,7750281.0,-76.1,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2020-5,372703.0,7750278.0,-79.25,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2025-1,372706.0,7750285.0,-79.35,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2025-2,372708.0,7750279.0,-80.52,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2030-1,372711.0,7750285.0,-79.96,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2030-2,372711.0,7750285.0,-79.24,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2030-3,372712.0,7750283.0,-76.46,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2030-4,372712.0,7750281.0,-77.49,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2030-5,372712.0,7750280.0,-80.97,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2030-6,372715.0,7750275.0,-78.67,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2030-7,372715.0,7750274.0,-77.97,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2030-8,372716.0,7750273.0,-77.84,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2035-1,372717.0,7750286.0,-80.67,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2035-2,372718.0,7750281.0,-81.64,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-1,372721.0,7750287.0,-81.59,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-10,372726.0,7750275.0,-79.05,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-11,372726.0,7750275.0,-78.66,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-2,372721.0,7750287.0,-79.95,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-3,372722.0,7750285.0,-78.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-4,372723.0,7750282.0,-79.64,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-5,372723.0,7750282.0,-82.52,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-6,372726.0,7750274.0,-79.41,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-7,372726.0,7750273.0,-79.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-8,372727.0,7750271.0,-79.78,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2040-9,372727.0,7750270.0,-82.57,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2045-1,372726.0,7750287.0,-82.19,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2045-2,372727.0,7750282.0,-83.32,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-1,372731.0,7750288.0,-82.72,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-2,372731.0,7750287.0,-80.82,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-3,372731.0,7750286.0,-80.3,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-4,372732.0,7750283.0,-82.35,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-5,372732.0,7750283.0,-83.84,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-6,372739.0,7750275.0,-82.51,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-7,372740.0,7750273.0,-81.29,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-8,372741.0,7750271.0,-81.56,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2050-9,372741.0,7750268.0,-84.35,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2053-1,372740.0,7750275.0,-78.58,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2055-1,372735.0,7750290.0,-83.81,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2055-2,372737.0,7750286.0,-84.04,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-1,372739.0,7750293.0,-84.03,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-10,372748.0,7750270.0,-84.41,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-2,372740.0,7750291.0,-81.47,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-3,372741.0,7750289.0,-81.58,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-4,372741.0,7750288.0,-82.0,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-5,372741.0,7750288.0,-84.45,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-6,372747.0,7750274.0,-82.37,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-7,372747.0,7750273.0,-82.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-8,372747.0,7750273.0,-81.99,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2060-9,372748.0,7750272.0,-81.35,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2065-1,372745.0,7750295.0,-84.56,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2065-2,372746.0,7750293.0,-84.71,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2065-3,372746.0,7750293.0,-84.89,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2070-1,372756.0,7750278.0,-86.49,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2070-2,372757.0,7750278.0,-85.06,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2070-3,372757.0,7750278.0,-83.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2070-4,372756.0,7750277.0,-82.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2070-5,372758.0,7750275.0,-82.77,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2070-6,372759.0,7750272.0,-85.39,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2070-7,372757.0,7750277.0,-76.41,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2080-1,372764.0,7750287.0,-86.73,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2080-2,372764.0,7750286.0,-85.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2080-3,372765.0,7750282.0,-83.87,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2080-4,372766.0,7750281.0,-84.27,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2080-5,372766.0,7750280.0,-87.17,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2080-6,372765.0,7750284.0,-77.32,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2080-7,372765.0,7750283.0,-76.36,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2080-8,372766.0,7750281.0,-79.89,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2090-1,372775.0,7750287.0,-87.96,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2090-2,372775.0,7750285.0,-86.5,25.3,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2090-3,372775.0,7750284.0,-85.38,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2090-4,372776.0,7750283.0,-85.63,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2090-5,372777.0,7750281.0,-86.88,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2090-6,372777.0,7750281.0,-88.54,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2090-7,372775.0,7750285.0,-77.16,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2100-1,372785.0,7750285.0,-90.26,28.9,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2100-2,372785.0,7750284.0,-86.64,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2100-3,372786.0,7750282.0,-86.29,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2100-4,372786.0,7750281.0,-86.24,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2100-5,372787.0,7750278.0,-89.75,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2100-6,372786.0,7750285.0,-76.71,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2110-1,372795.0,7750285.0,-89.25,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2110-2,372795.0,7750285.0,-87.81,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2110-3,372796.0,7750283.0,-86.89,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2110-4,372796.0,7750282.0,-86.89,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2110-5,372796.0,7750286.0,-77.93,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2120-1,372805.0,7750287.0,-89.48,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2120-2,372805.0,7750286.0,-87.13,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2120-3,372805.0,7750285.0,-86.33,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2120-4,372807.0,7750281.0,-88.62,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE585H2120-5,372805.0,7750289.0,-77.63,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
